order_item_id,order_item_order_id,order_item_product_id,order_item_quantity,order_item_subtotal,order_item_product_price
56001,22374,365,2,119.9800033569336,59.9900016784668
56002,22375,1014,5,249.89999389648438,49.97999954223633
56003,22375,502,3,150.0,50.0
56004,22375,502,3,150.0,50.0
56005,22375,1004,1,399.9800109863281,399.9800109863281
56006,22375,191,5,499.95001220703125,99.98999786376953
56007,22376,191,2,199.97999572753906,99.98999786376953
56008,22378,957,1,299.9800109863281,299.9800109863281
56009,22378,365,4,239.9600067138672,59.9900016784668
56010,22378,1004,1,399.9800109863281,399.9800109863281
56011,22378,957,1,299.9800109863281,299.9800109863281
56012,22378,1073,1,199.99000549316406,199.99000549316406
56013,22379,502,4,200.0,50.0
56014,22379,502,5,250.0,50.0
56015,22379,502,2,100.0,50.0
56016,22380,365,1,59.9900016784668,59.9900016784668
56017,22380,37,1,34.9900016784668,34.9900016784668
56018,22380,191,3,299.9700012207031,99.98999786376953
56019,22380,1014,1,49.97999954223633,49.97999954223633
56020,22380,403,1,129.99000549316406,129.99000549316406
56021,22381,1004,1,399.9800109863281,399.9800109863281
56022,22381,235,1,34.9900016784668,34.9900016784668
56023,22381,957,1,299.9800109863281,299.9800109863281
56024,22382,365,4,239.9600067138672,59.9900016784668
56025,22382,957,1,299.9800109863281,299.9800109863281
56026,22383,502,1,50.0,50.0
56027,22383,502,1,50.0,50.0
56028,22383,1014,2,99.95999908447266,49.97999954223633
56029,22384,1073,1,199.99000549316406,199.99000549316406
56030,22384,1014,4,199.9199981689453,49.97999954223633
56031,22384,1073,1,199.99000549316406,199.99000549316406
56032,22384,957,1,299.9800109863281,299.9800109863281
56033,22385,627,1,39.9900016784668,39.9900016784668
56034,22385,627,2,79.9800033569336,39.9900016784668
56035,22385,365,3,179.97000122070312,59.9900016784668
56036,22385,502,2,100.0,50.0
56037,22385,957,1,299.9800109863281,299.9800109863281
56038,22386,191,2,199.97999572753906,99.98999786376953
56039,22386,365,2,119.9800033569336,59.9900016784668
56040,22386,191,3,299.9700012207031,99.98999786376953
56041,22386,1014,5,249.89999389648438,49.97999954223633
56042,22387,191,4,399.9599914550781,99.98999786376953
56043,22387,1014,1,49.97999954223633,49.97999954223633
56044,22387,191,5,499.95001220703125,99.98999786376953
56045,22387,403,1,129.99000549316406,129.99000549316406
56046,22388,627,5,199.9499969482422,39.9900016784668
56047,22388,627,1,39.9900016784668,39.9900016784668
56048,22388,403,1,129.99000549316406,129.99000549316406
56049,22388,1073,1,199.99000549316406,199.99000549316406
56050,22388,502,3,150.0,50.0
56051,22389,1014,4,199.9199981689453,49.97999954223633
56052,22390,403,1,129.99000549316406,129.99000549316406
56053,22390,502,2,100.0,50.0
56054,22390,403,1,129.99000549316406,129.99000549316406
56055,22390,403,1,129.99000549316406,129.99000549316406
56056,22391,365,2,119.9800033569336,59.9900016784668
56057,22391,1004,1,399.9800109863281,399.9800109863281
56058,22391,1073,1,199.99000549316406,199.99000549316406
56059,22391,1014,4,199.9199981689453,49.97999954223633
56060,22393,403,1,129.99000549316406,129.99000549316406
56061,22393,365,3,179.97000122070312,59.9900016784668
56062,22393,365,4,239.9600067138672,59.9900016784668
56063,22394,627,4,159.9600067138672,39.9900016784668
56064,22394,249,1,54.970001220703125,54.970001220703125
56065,22394,828,1,31.989999771118164,31.989999771118164
56066,22394,897,1,24.989999771118164,24.989999771118164
56067,22396,502,3,150.0,50.0
56068,22397,957,1,299.9800109863281,299.9800109863281
56069,22397,191,2,199.97999572753906,99.98999786376953
56070,22397,1014,3,149.94000244140625,49.97999954223633
56071,22398,1004,1,399.9800109863281,399.9800109863281
56072,22399,403,1,129.99000549316406,129.99000549316406
56073,22400,502,2,100.0,50.0
56074,22400,365,2,119.9800033569336,59.9900016784668
56075,22404,365,1,59.9900016784668,59.9900016784668
56076,22404,1014,2,99.95999908447266,49.97999954223633
56077,22404,191,1,99.98999786376953,99.98999786376953
56078,22404,627,5,199.9499969482422,39.9900016784668
56079,22405,1073,1,199.99000549316406,199.99000549316406
56080,22406,1004,1,399.9800109863281,399.9800109863281
56081,22408,403,1,129.99000549316406,129.99000549316406
56082,22408,365,2,119.9800033569336,59.9900016784668
56083,22408,957,1,299.9800109863281,299.9800109863281
56084,22409,1004,1,399.9800109863281,399.9800109863281
56085,22409,403,1,129.99000549316406,129.99000549316406
56086,22409,365,2,119.9800033569336,59.9900016784668
56087,22410,1073,1,199.99000549316406,199.99000549316406
56088,22411,957,1,299.9800109863281,299.9800109863281
56089,22411,1073,1,199.99000549316406,199.99000549316406
56090,22411,365,5,299.95001220703125,59.9900016784668
56091,22412,642,1,30.0,30.0
56092,22415,957,1,299.9800109863281,299.9800109863281
56093,22415,403,1,129.99000549316406,129.99000549316406
56094,22415,191,1,99.98999786376953,99.98999786376953
56095,22416,957,1,299.9800109863281,299.9800109863281
56096,22416,403,1,129.99000549316406,129.99000549316406
56097,22416,191,1,99.98999786376953,99.98999786376953
56098,22416,365,2,119.9800033569336,59.9900016784668
56099,22416,775,5,49.95000076293945,9.989999771118164
56100,22417,1004,1,399.9800109863281,399.9800109863281
56101,22417,1014,1,49.97999954223633,49.97999954223633
56102,22417,1014,3,149.94000244140625,49.97999954223633
56103,22417,191,4,399.9599914550781,99.98999786376953
56104,22419,957,1,299.9800109863281,299.9800109863281
56105,22420,1014,4,199.9199981689453,49.97999954223633
56106,22420,191,4,399.9599914550781,99.98999786376953
56107,22420,403,1,129.99000549316406,129.99000549316406
56108,22420,403,1,129.99000549316406,129.99000549316406
56109,22421,957,1,299.9800109863281,299.9800109863281
56110,22423,627,3,119.97000122070312,39.9900016784668
56111,22423,957,1,299.9800109863281,299.9800109863281
56112,22423,564,2,60.0,30.0
