order_id,order_date,order_customer_id,order_status
2689,2013-08-08 00:00:00.0,6579,PROCESSING
2691,2013-08-08 00:00:00.0,9063,CANCELED
2695,2013-08-09 00:00:00.0,12157,CLOSED
2698,2013-08-09 00:00:00.0,3683,COMPLETE
2700,2013-08-09 00:00:00.0,2701,COMPLETE
2703,2013-08-09 00:00:00.0,521,CLOSED
2704,2013-08-09 00:00:00.0,4064,PENDING
2706,2013-08-09 00:00:00.0,8902,PENDING
2707,2013-08-09 00:00:00.0,8952,PENDING
2709,2013-08-09 00:00:00.0,11995,PROCESSING
2712,2013-08-09 00:00:00.0,7562,COMPLETE
2717,2013-08-09 00:00:00.0,7083,CLOSED
2718,2013-08-09 00:00:00.0,11175,CLOSED
2721,2013-08-09 00:00:00.0,5655,SUSPECTED_FRAUD
2722,2013-08-09 00:00:00.0,6307,COMPLETE
2728,2013-08-09 00:00:00.0,2080,PENDING_PAYMENT
2732,2013-08-09 00:00:00.0,6875,COMPLETE
2735,2013-08-09 00:00:00.0,8584,CLOSED
2736,2013-08-09 00:00:00.0,1261,COMPLETE
2748,2013-08-09 00:00:00.0,5826,PENDING_PAYMENT
2750,2013-08-09 00:00:00.0,11838,COMPLETE
2759,2013-08-09 00:00:00.0,10885,PENDING
2760,2013-08-09 00:00:00.0,11662,COMPLETE
2761,2013-08-09 00:00:00.0,11097,CLOSED
2769,2013-08-09 00:00:00.0,9542,COMPLETE
2771,2013-08-09 00:00:00.0,2658,PENDING_PAYMENT
2777,2013-08-09 00:00:00.0,1535,COMPLETE
2778,2013-08-09 00:00:00.0,3922,PENDING_PAYMENT
2781,2013-08-09 00:00:00.0,12284,ON_HOLD
2783,2013-08-09 00:00:00.0,2615,COMPLETE
2786,2013-08-10 00:00:00.0,11505,PENDING_PAYMENT
2787,2013-08-10 00:00:00.0,6274,PENDING_PAYMENT
2792,2013-08-10 00:00:00.0,9575,COMPLETE
2795,2013-08-10 00:00:00.0,7557,COMPLETE
2797,2013-08-10 00:00:00.0,11833,PENDING_PAYMENT
2801,2013-08-10 00:00:00.0,11806,PENDING_PAYMENT
2811,2013-08-10 00:00:00.0,4582,PROCESSING
2812,2013-08-10 00:00:00.0,2952,PENDING_PAYMENT
2816,2013-08-10 00:00:00.0,8918,PENDING_PAYMENT
2818,2013-08-10 00:00:00.0,1201,COMPLETE
2821,2013-08-10 00:00:00.0,12394,PROCESSING
2830,2013-08-10 00:00:00.0,11429,PENDING_PAYMENT
2833,2013-08-10 00:00:00.0,7844,COMPLETE
2837,2013-08-10 00:00:00.0,7263,ON_HOLD
2838,2013-08-10 00:00:00.0,9337,PENDING
2839,2013-08-10 00:00:00.0,5522,PENDING
2842,2013-08-10 00:00:00.0,6944,COMPLETE
2845,2013-08-10 00:00:00.0,6917,PROCESSING
2847,2013-08-10 00:00:00.0,1810,PROCESSING
2851,2013-08-10 00:00:00.0,3908,COMPLETE
2856,2013-08-10 00:00:00.0,11829,PROCESSING
2858,2013-08-10 00:00:00.0,4164,PENDING_PAYMENT
2863,2013-08-10 00:00:00.0,582,PENDING
2865,2013-08-10 00:00:00.0,5831,CLOSED
2867,2013-08-10 00:00:00.0,3172,COMPLETE
2872,2013-08-10 00:00:00.0,6348,PENDING
2875,2013-08-10 00:00:00.0,4914,PENDING_PAYMENT
2878,2013-08-10 00:00:00.0,2083,COMPLETE
2884,2013-08-10 00:00:00.0,11855,CLOSED
2888,2013-08-10 00:00:00.0,11179,PENDING_PAYMENT
2890,2013-08-10 00:00:00.0,3745,COMPLETE
2892,2013-08-10 00:00:00.0,1297,ON_HOLD
2902,2013-08-10 00:00:00.0,11544,PENDING_PAYMENT
2905,2013-08-10 00:00:00.0,982,COMPLETE
2906,2013-08-10 00:00:00.0,10512,COMPLETE
2909,2013-08-10 00:00:00.0,8199,PENDING_PAYMENT
2918,2013-08-10 00:00:00.0,5532,CLOSED
2921,2013-08-10 00:00:00.0,2803,CANCELED
2933,2013-08-10 00:00:00.0,11399,PENDING_PAYMENT
2934,2013-08-10 00:00:00.0,7677,PENDING
2936,2013-08-10 00:00:00.0,422,PROCESSING
2939,2013-08-10 00:00:00.0,5660,COMPLETE
2941,2013-08-10 00:00:00.0,8840,PENDING
2942,2013-08-10 00:00:00.0,1625,PENDING_PAYMENT
2944,2013-08-10 00:00:00.0,4499,PENDING
2946,2013-08-10 00:00:00.0,6800,PENDING_PAYMENT
2949,2013-08-10 00:00:00.0,2941,PENDING
2950,2013-08-10 00:00:00.0,3757,COMPLETE
