order_id,order_date,order_customer_id,order_status
29471,2014-01-23 00:00:00.0,11513,PENDING_PAYMENT
29476,2014-01-23 00:00:00.0,7928,CLOSED
29478,2014-01-23 00:00:00.0,6167,PROCESSING
29487,2014-01-23 00:00:00.0,3031,PENDING_PAYMENT
29488,2014-01-23 00:00:00.0,5043,ON_HOLD
29490,2014-01-23 00:00:00.0,3677,PROCESSING
29492,2014-01-23 00:00:00.0,2011,PENDING_PAYMENT
29493,2014-01-23 00:00:00.0,5288,PAYMENT_REVIEW
29494,2014-01-23 00:00:00.0,8071,COMPLETE
29497,2014-01-23 00:00:00.0,5655,CANCELED
29499,2014-01-23 00:00:00.0,539,SUSPECTED_FRAUD
29503,2014-01-23 00:00:00.0,1631,COMPLETE
29510,2014-01-23 00:00:00.0,10329,PENDING_PAYMENT
29511,2014-01-23 00:00:00.0,1355,PENDING_PAYMENT
29514,2014-01-23 00:00:00.0,3752,PENDING
29529,2014-01-23 00:00:00.0,11690,PENDING_PAYMENT
29530,2014-01-23 00:00:00.0,738,PENDING_PAYMENT
29534,2014-01-23 00:00:00.0,10429,PENDING_PAYMENT
29535,2014-01-23 00:00:00.0,3585,COMPLETE
29537,2014-01-23 00:00:00.0,1851,PENDING_PAYMENT
29543,2014-01-23 00:00:00.0,292,COMPLETE
29544,2014-01-23 00:00:00.0,8013,COMPLETE
29553,2014-01-23 00:00:00.0,4163,PENDING_PAYMENT
29557,2014-01-23 00:00:00.0,6108,COMPLETE
29561,2014-01-23 00:00:00.0,8029,COMPLETE
29564,2014-01-23 00:00:00.0,2068,COMPLETE
29570,2014-01-23 00:00:00.0,9122,PENDING_PAYMENT
29577,2014-01-23 00:00:00.0,12362,COMPLETE
29584,2014-01-23 00:00:00.0,5743,COMPLETE
29590,2014-01-23 00:00:00.0,5291,COMPLETE
29591,2014-01-23 00:00:00.0,4352,COMPLETE
29597,2014-01-23 00:00:00.0,2030,PENDING
29600,2014-01-23 00:00:00.0,3452,COMPLETE
29601,2014-01-23 00:00:00.0,11406,PENDING_PAYMENT
29602,2014-01-23 00:00:00.0,3803,COMPLETE
29604,2014-01-23 00:00:00.0,10753,COMPLETE
29605,2014-01-23 00:00:00.0,10929,PENDING_PAYMENT
29607,2014-01-23 00:00:00.0,7642,PENDING
29608,2014-01-23 00:00:00.0,5969,PROCESSING
29610,2014-01-23 00:00:00.0,9505,PENDING
29612,2014-01-23 00:00:00.0,2406,COMPLETE
29615,2014-01-23 00:00:00.0,3180,COMPLETE
29616,2014-01-23 00:00:00.0,721,PENDING
29626,2014-01-23 00:00:00.0,7075,COMPLETE
29628,2014-01-23 00:00:00.0,10856,CLOSED
29631,2014-01-23 00:00:00.0,3966,PENDING_PAYMENT
29633,2014-01-23 00:00:00.0,1618,COMPLETE
29637,2014-01-23 00:00:00.0,8664,PENDING
29638,2014-01-23 00:00:00.0,778,COMPLETE
29639,2014-01-23 00:00:00.0,6404,PROCESSING
29640,2014-01-23 00:00:00.0,12128,COMPLETE
29645,2014-01-24 00:00:00.0,7287,COMPLETE
29646,2014-01-24 00:00:00.0,7883,PAYMENT_REVIEW
29649,2014-01-24 00:00:00.0,8244,COMPLETE
29652,2014-01-24 00:00:00.0,8566,COMPLETE
29653,2014-01-24 00:00:00.0,8352,PROCESSING
29654,2014-01-24 00:00:00.0,5361,PENDING_PAYMENT
29655,2014-01-24 00:00:00.0,6737,SUSPECTED_FRAUD
29661,2014-01-24 00:00:00.0,6151,PROCESSING
29665,2014-01-24 00:00:00.0,11672,PROCESSING
29666,2014-01-24 00:00:00.0,3610,PENDING_PAYMENT
29669,2014-01-24 00:00:00.0,11987,PROCESSING
29670,2014-01-24 00:00:00.0,5806,PENDING_PAYMENT
29683,2014-01-24 00:00:00.0,1954,PENDING
29686,2014-01-24 00:00:00.0,7802,COMPLETE
29694,2014-01-24 00:00:00.0,6752,CLOSED
29695,2014-01-24 00:00:00.0,9157,PENDING_PAYMENT
29697,2014-01-24 00:00:00.0,10092,PROCESSING
29698,2014-01-24 00:00:00.0,427,COMPLETE
29701,2014-01-24 00:00:00.0,8145,PENDING_PAYMENT
29702,2014-01-24 00:00:00.0,11637,ON_HOLD
29704,2014-01-24 00:00:00.0,3455,PENDING
29706,2014-01-24 00:00:00.0,3720,PROCESSING
29708,2014-01-24 00:00:00.0,412,PROCESSING
29710,2014-01-24 00:00:00.0,9305,COMPLETE
29714,2014-01-24 00:00:00.0,5148,CLOSED
29717,2014-01-24 00:00:00.0,5548,COMPLETE
29719,2014-01-24 00:00:00.0,841,PENDING_PAYMENT
29723,2014-01-24 00:00:00.0,11942,PENDING
29728,2014-01-24 00:00:00.0,12129,PENDING_PAYMENT
29730,2014-01-24 00:00:00.0,11275,CLOSED
29737,2014-01-24 00:00:00.0,7439,COMPLETE
