order_id,order_date,order_customer_id,order_status
47683,2014-05-16 00:00:00.0,1650,COMPLETE
47686,2014-05-16 00:00:00.0,10591,CANCELED
47689,2014-05-16 00:00:00.0,6947,PENDING_PAYMENT
47691,2014-05-16 00:00:00.0,773,COMPLETE
47692,2014-05-16 00:00:00.0,651,PENDING_PAYMENT
47693,2014-05-16 00:00:00.0,7584,COMPLETE
47694,2014-05-16 00:00:00.0,3872,PENDING_PAYMENT
47699,2014-05-16 00:00:00.0,2983,COMPLETE
47705,2014-05-16 00:00:00.0,3848,PROCESSING
47707,2014-05-16 00:00:00.0,4157,COMPLETE
47710,2014-05-16 00:00:00.0,5775,COMPLETE
47711,2014-05-16 00:00:00.0,8621,CLOSED
47712,2014-05-16 00:00:00.0,3088,PENDING
47714,2014-05-16 00:00:00.0,7623,COMPLETE
47715,2014-05-16 00:00:00.0,4739,ON_HOLD
47716,2014-05-16 00:00:00.0,10019,PENDING_PAYMENT
47717,2014-05-16 00:00:00.0,6720,COMPLETE
47727,2014-05-16 00:00:00.0,570,COMPLETE
47729,2014-05-16 00:00:00.0,3212,COMPLETE
47734,2014-05-16 00:00:00.0,10173,COMPLETE
47735,2014-05-16 00:00:00.0,9830,COMPLETE
47740,2014-05-16 00:00:00.0,7546,PENDING
47741,2014-05-16 00:00:00.0,9557,PENDING_PAYMENT
47742,2014-05-16 00:00:00.0,1159,CLOSED
47745,2014-05-16 00:00:00.0,11952,CLOSED
47749,2014-05-16 00:00:00.0,6622,COMPLETE
47754,2014-05-16 00:00:00.0,3549,PENDING_PAYMENT
47758,2014-05-16 00:00:00.0,8293,COMPLETE
47759,2014-05-16 00:00:00.0,1459,PENDING_PAYMENT
47760,2014-05-16 00:00:00.0,3993,COMPLETE
47762,2014-05-16 00:00:00.0,8313,PROCESSING
47764,2014-05-16 00:00:00.0,8913,PENDING
47766,2014-05-16 00:00:00.0,6209,CLOSED
47767,2014-05-16 00:00:00.0,1953,SUSPECTED_FRAUD
47769,2014-05-16 00:00:00.0,3457,COMPLETE
47776,2014-05-16 00:00:00.0,5164,PENDING_PAYMENT
47778,2014-05-16 00:00:00.0,3165,COMPLETE
47782,2014-05-16 00:00:00.0,5350,CANCELED
47785,2014-05-16 00:00:00.0,9908,COMPLETE
47787,2014-05-16 00:00:00.0,6092,PROCESSING
47788,2014-05-16 00:00:00.0,10456,PENDING_PAYMENT
47794,2014-05-16 00:00:00.0,8809,PENDING
47798,2014-05-16 00:00:00.0,11219,PENDING_PAYMENT
47802,2014-05-16 00:00:00.0,2003,COMPLETE
47808,2014-05-16 00:00:00.0,645,CLOSED
47810,2014-05-16 00:00:00.0,4633,CANCELED
47811,2014-05-16 00:00:00.0,830,PENDING
47813,2014-05-16 00:00:00.0,8382,SUSPECTED_FRAUD
47818,2014-05-17 00:00:00.0,8169,PENDING_PAYMENT
47821,2014-05-17 00:00:00.0,12018,PAYMENT_REVIEW
47824,2014-05-17 00:00:00.0,2801,ON_HOLD
47826,2014-05-17 00:00:00.0,3383,PENDING
47827,2014-05-17 00:00:00.0,7663,COMPLETE
47828,2014-05-17 00:00:00.0,6232,COMPLETE
47829,2014-05-17 00:00:00.0,8500,COMPLETE
47833,2014-05-17 00:00:00.0,2528,COMPLETE
47835,2014-05-17 00:00:00.0,9046,CLOSED
47839,2014-05-17 00:00:00.0,3161,PROCESSING
47841,2014-05-17 00:00:00.0,851,COMPLETE
47842,2014-05-17 00:00:00.0,6440,PROCESSING
47843,2014-05-17 00:00:00.0,5039,PENDING_PAYMENT
47847,2014-05-17 00:00:00.0,11376,PENDING_PAYMENT
47848,2014-05-17 00:00:00.0,7700,COMPLETE
47856,2014-05-17 00:00:00.0,1406,COMPLETE
47859,2014-05-17 00:00:00.0,7548,COMPLETE
47861,2014-05-17 00:00:00.0,10375,PENDING_PAYMENT
47862,2014-05-17 00:00:00.0,3259,CLOSED
47872,2014-05-17 00:00:00.0,12305,COMPLETE
47876,2014-05-17 00:00:00.0,4610,PENDING_PAYMENT
47881,2014-05-17 00:00:00.0,10131,PROCESSING
47887,2014-05-17 00:00:00.0,2600,PROCESSING
47888,2014-05-17 00:00:00.0,10550,ON_HOLD
47892,2014-05-17 00:00:00.0,12099,COMPLETE
47893,2014-05-17 00:00:00.0,6241,ON_HOLD
47894,2014-05-17 00:00:00.0,6988,COMPLETE
47896,2014-05-17 00:00:00.0,4901,PROCESSING
47897,2014-05-17 00:00:00.0,9215,CLOSED
47901,2014-05-17 00:00:00.0,3650,PENDING_PAYMENT
47907,2014-05-17 00:00:00.0,3798,PENDING_PAYMENT
47910,2014-05-17 00:00:00.0,7326,PROCESSING
47918,2014-05-17 00:00:00.0,2091,PENDING_PAYMENT
47924,2014-05-17 00:00:00.0,4695,CLOSED
47925,2014-05-17 00:00:00.0,169,COMPLETE
47926,2014-05-17 00:00:00.0,3569,PENDING_PAYMENT
47927,2014-05-17 00:00:00.0,6532,COMPLETE
47935,2014-05-18 00:00:00.0,10895,PENDING_PAYMENT
47940,2014-05-18 00:00:00.0,2192,PROCESSING
47942,2014-05-18 00:00:00.0,642,COMPLETE
47943,2014-05-18 00:00:00.0,12316,COMPLETE
47945,2014-05-18 00:00:00.0,3182,ON_HOLD
47948,2014-05-18 00:00:00.0,11150,COMPLETE
47949,2014-05-18 00:00:00.0,3226,CLOSED
47951,2014-05-18 00:00:00.0,8153,PENDING
47953,2014-05-18 00:00:00.0,1935,COMPLETE
47958,2014-05-18 00:00:00.0,9252,CLOSED
47960,2014-05-18 00:00:00.0,5096,PENDING
47962,2014-05-18 00:00:00.0,1772,COMPLETE
47968,2014-05-18 00:00:00.0,354,PROCESSING
47972,2014-05-18 00:00:00.0,5008,COMPLETE
47974,2014-05-18 00:00:00.0,7560,PENDING_PAYMENT
47981,2014-05-18 00:00:00.0,1243,COMPLETE
47985,2014-05-18 00:00:00.0,10583,PROCESSING
47989,2014-05-18 00:00:00.0,1978,PENDING
47990,2014-05-18 00:00:00.0,8071,PENDING_PAYMENT
47993,2014-05-18 00:00:00.0,2315,COMPLETE
47999,2014-05-18 00:00:00.0,6707,PENDING_PAYMENT
48003,2014-05-18 00:00:00.0,10823,PENDING_PAYMENT
48004,2014-05-18 00:00:00.0,11624,CLOSED
48009,2014-05-18 00:00:00.0,9734,COMPLETE
48010,2014-05-18 00:00:00.0,555,COMPLETE
48014,2014-05-18 00:00:00.0,10264,CLOSED
48016,2014-05-18 00:00:00.0,3926,CLOSED
48018,2014-05-18 00:00:00.0,2709,PROCESSING
48019,2014-05-18 00:00:00.0,11413,PENDING
48024,2014-05-18 00:00:00.0,1538,ON_HOLD
48027,2014-05-18 00:00:00.0,7650,PENDING_PAYMENT
48029,2014-05-18 00:00:00.0,3754,PENDING_PAYMENT
48033,2014-05-18 00:00:00.0,1312,PENDING_PAYMENT
48035,2014-05-18 00:00:00.0,940,COMPLETE
48036,2014-05-18 00:00:00.0,7223,PENDING
48037,2014-05-18 00:00:00.0,12187,COMPLETE
48039,2014-05-18 00:00:00.0,10508,CLOSED
48047,2014-05-18 00:00:00.0,4717,CLOSED
48048,2014-05-18 00:00:00.0,953,COMPLETE
48049,2014-05-18 00:00:00.0,9337,COMPLETE
48051,2014-05-18 00:00:00.0,1972,PENDING_PAYMENT
48052,2014-05-18 00:00:00.0,10901,PENDING_PAYMENT
48057,2014-05-18 00:00:00.0,2147,PENDING
48059,2014-05-18 00:00:00.0,60,PROCESSING
48062,2014-05-18 00:00:00.0,3044,CANCELED
48063,2014-05-18 00:00:00.0,1280,COMPLETE
48067,2014-05-18 00:00:00.0,8639,PENDING_PAYMENT
48070,2014-05-18 00:00:00.0,11689,PENDING_PAYMENT
48072,2014-05-18 00:00:00.0,10307,PENDING_PAYMENT
48073,2014-05-18 00:00:00.0,11694,COMPLETE
48075,2014-05-18 00:00:00.0,5272,COMPLETE
48077,2014-05-18 00:00:00.0,4362,PROCESSING
48083,2014-05-18 00:00:00.0,3415,PENDING
48084,2014-05-18 00:00:00.0,9069,COMPLETE
48091,2014-05-18 00:00:00.0,10142,CANCELED
48093,2014-05-18 00:00:00.0,2258,COMPLETE
48094,2014-05-18 00:00:00.0,12393,COMPLETE
48096,2014-05-18 00:00:00.0,8069,ON_HOLD
48097,2014-05-18 00:00:00.0,11255,PENDING
48103,2014-05-19 00:00:00.0,3050,PENDING
48104,2014-05-19 00:00:00.0,4864,PROCESSING
48106,2014-05-19 00:00:00.0,6823,CLOSED
48112,2014-05-19 00:00:00.0,9549,COMPLETE
48113,2014-05-19 00:00:00.0,5628,CLOSED
48115,2014-05-19 00:00:00.0,4367,PENDING_PAYMENT
48117,2014-05-19 00:00:00.0,1766,PENDING
48121,2014-05-19 00:00:00.0,1673,PAYMENT_REVIEW
48123,2014-05-19 00:00:00.0,1090,CLOSED
48128,2014-05-19 00:00:00.0,2708,CLOSED
48129,2014-05-19 00:00:00.0,8031,CLOSED
48130,2014-05-19 00:00:00.0,3072,PENDING
48137,2014-05-19 00:00:00.0,6213,ON_HOLD
48139,2014-05-19 00:00:00.0,4288,COMPLETE
48146,2014-05-19 00:00:00.0,7208,PENDING_PAYMENT
48151,2014-05-19 00:00:00.0,11389,COMPLETE
48153,2014-05-19 00:00:00.0,10490,PENDING_PAYMENT
48154,2014-05-19 00:00:00.0,3808,SUSPECTED_FRAUD
48157,2014-05-19 00:00:00.0,2243,COMPLETE
48161,2014-05-19 00:00:00.0,6530,PENDING_PAYMENT
48162,2014-05-19 00:00:00.0,6395,CANCELED
48164,2014-05-19 00:00:00.0,2911,CLOSED
48172,2014-05-20 00:00:00.0,2907,COMPLETE
48173,2014-05-20 00:00:00.0,10824,PENDING_PAYMENT
48175,2014-05-20 00:00:00.0,2348,PENDING_PAYMENT
48177,2014-05-20 00:00:00.0,10171,PROCESSING
48178,2014-05-20 00:00:00.0,483,COMPLETE
48185,2014-05-20 00:00:00.0,5203,PENDING
48187,2014-05-20 00:00:00.0,3337,PROCESSING
48189,2014-05-20 00:00:00.0,12382,ON_HOLD
48192,2014-05-20 00:00:00.0,1883,COMPLETE
48193,2014-05-20 00:00:00.0,3471,CANCELED
48194,2014-05-20 00:00:00.0,1988,COMPLETE
48196,2014-05-20 00:00:00.0,9942,CLOSED
48197,2014-05-20 00:00:00.0,5518,PENDING_PAYMENT
48200,2014-05-20 00:00:00.0,3056,PENDING_PAYMENT
48205,2014-05-20 00:00:00.0,1268,COMPLETE
48206,2014-05-20 00:00:00.0,11767,COMPLETE
48207,2014-05-20 00:00:00.0,7215,CLOSED
48208,2014-05-20 00:00:00.0,9723,PROCESSING
48211,2014-05-20 00:00:00.0,9257,COMPLETE
48213,2014-05-20 00:00:00.0,8070,CLOSED
48220,2014-05-20 00:00:00.0,7282,CANCELED
48221,2014-05-20 00:00:00.0,3572,PROCESSING
48222,2014-05-20 00:00:00.0,9389,PENDING_PAYMENT
48225,2014-05-20 00:00:00.0,10263,COMPLETE
48226,2014-05-20 00:00:00.0,952,COMPLETE
48231,2014-05-20 00:00:00.0,9150,COMPLETE
48233,2014-05-20 00:00:00.0,5423,PENDING_PAYMENT
48238,2014-05-20 00:00:00.0,4179,COMPLETE
48240,2014-05-20 00:00:00.0,9644,CLOSED
48241,2014-05-20 00:00:00.0,681,COMPLETE
48248,2014-05-20 00:00:00.0,8929,COMPLETE
48250,2014-05-20 00:00:00.0,253,PENDING
48255,2014-05-20 00:00:00.0,5681,SUSPECTED_FRAUD
48256,2014-05-20 00:00:00.0,5764,CLOSED
48257,2014-05-20 00:00:00.0,11881,PROCESSING
48268,2014-05-20 00:00:00.0,8169,CLOSED
48270,2014-05-20 00:00:00.0,8825,ON_HOLD
48271,2014-05-20 00:00:00.0,2705,PENDING_PAYMENT
48275,2014-05-20 00:00:00.0,11306,PENDING_PAYMENT
48276,2014-05-20 00:00:00.0,9674,COMPLETE
48277,2014-05-20 00:00:00.0,3272,COMPLETE
48279,2014-05-20 00:00:00.0,4514,SUSPECTED_FRAUD
48280,2014-05-20 00:00:00.0,1582,PENDING
48283,2014-05-20 00:00:00.0,10180,COMPLETE
48284,2014-05-20 00:00:00.0,4462,COMPLETE
48285,2014-05-20 00:00:00.0,7279,CLOSED
48292,2014-05-20 00:00:00.0,7626,PENDING_PAYMENT
48294,2014-05-20 00:00:00.0,7145,PENDING
48295,2014-05-20 00:00:00.0,6610,PENDING_PAYMENT
48296,2014-05-20 00:00:00.0,3325,PENDING
48300,2014-05-20 00:00:00.0,10986,PENDING_PAYMENT
48304,2014-05-20 00:00:00.0,238,COMPLETE
48305,2014-05-20 00:00:00.0,126,COMPLETE
48307,2014-05-20 00:00:00.0,6427,PROCESSING
48308,2014-05-20 00:00:00.0,8584,COMPLETE
48316,2014-05-20 00:00:00.0,5443,COMPLETE
48317,2014-05-20 00:00:00.0,10454,COMPLETE
48319,2014-05-20 00:00:00.0,12332,PENDING_PAYMENT
48322,2014-05-20 00:00:00.0,6234,COMPLETE
48323,2014-05-20 00:00:00.0,7569,PENDING_PAYMENT
48324,2014-05-20 00:00:00.0,9371,COMPLETE
48325,2014-05-20 00:00:00.0,8608,COMPLETE
48329,2014-05-20 00:00:00.0,3636,CLOSED
48330,2014-05-20 00:00:00.0,9337,COMPLETE
48334,2014-05-20 00:00:00.0,6900,PROCESSING
48337,2014-05-20 00:00:00.0,9751,CLOSED
48338,2014-05-20 00:00:00.0,11985,COMPLETE
48345,2014-05-20 00:00:00.0,5615,COMPLETE
48346,2014-05-20 00:00:00.0,866,CLOSED
48347,2014-05-20 00:00:00.0,12047,PAYMENT_REVIEW
48350,2014-05-20 00:00:00.0,1932,PENDING
48351,2014-05-21 00:00:00.0,7017,COMPLETE
48353,2014-05-21 00:00:00.0,8093,ON_HOLD
48354,2014-05-21 00:00:00.0,9325,COMPLETE
48357,2014-05-21 00:00:00.0,9107,COMPLETE
48359,2014-05-21 00:00:00.0,7625,COMPLETE
48362,2014-05-21 00:00:00.0,4662,COMPLETE
48369,2014-05-21 00:00:00.0,4603,COMPLETE
48372,2014-05-21 00:00:00.0,1124,PENDING_PAYMENT
48377,2014-05-21 00:00:00.0,7542,PENDING_PAYMENT
48380,2014-05-21 00:00:00.0,11957,PENDING_PAYMENT
48382,2014-05-21 00:00:00.0,6919,CLOSED
48387,2014-05-21 00:00:00.0,8018,PENDING_PAYMENT
48390,2014-05-21 00:00:00.0,7995,PENDING
48391,2014-05-21 00:00:00.0,8585,PENDING
48396,2014-05-21 00:00:00.0,2721,CLOSED
48399,2014-05-21 00:00:00.0,5286,SUSPECTED_FRAUD
48401,2014-05-21 00:00:00.0,8005,PENDING_PAYMENT
48402,2014-05-21 00:00:00.0,10739,PENDING_PAYMENT
48405,2014-05-21 00:00:00.0,3415,CLOSED
48407,2014-05-21 00:00:00.0,12028,PROCESSING
48409,2014-05-21 00:00:00.0,3491,PENDING_PAYMENT
48418,2014-05-21 00:00:00.0,10413,PENDING_PAYMENT
48424,2014-05-21 00:00:00.0,11650,COMPLETE
48428,2014-05-21 00:00:00.0,12071,ON_HOLD
48431,2014-05-21 00:00:00.0,6838,PROCESSING
48432,2014-05-21 00:00:00.0,6102,PENDING
48436,2014-05-21 00:00:00.0,10022,PROCESSING
48440,2014-05-21 00:00:00.0,6253,SUSPECTED_FRAUD
48441,2014-05-21 00:00:00.0,6807,COMPLETE
48444,2014-05-21 00:00:00.0,10276,PENDING_PAYMENT
48450,2014-05-21 00:00:00.0,10799,COMPLETE
48452,2014-05-21 00:00:00.0,7235,PENDING
48454,2014-05-21 00:00:00.0,281,PENDING
48461,2014-05-21 00:00:00.0,7517,PENDING_PAYMENT
48463,2014-05-21 00:00:00.0,10517,CLOSED
48465,2014-05-21 00:00:00.0,7633,PROCESSING
48469,2014-05-21 00:00:00.0,4422,PENDING
48476,2014-05-21 00:00:00.0,6113,PENDING_PAYMENT
48477,2014-05-21 00:00:00.0,552,PENDING
48478,2014-05-21 00:00:00.0,8555,COMPLETE
48481,2014-05-21 00:00:00.0,6758,COMPLETE
48485,2014-05-21 00:00:00.0,6830,PENDING_PAYMENT
48487,2014-05-21 00:00:00.0,9018,PENDING
48489,2014-05-21 00:00:00.0,3369,PENDING
48492,2014-05-21 00:00:00.0,2026,CLOSED
48493,2014-05-21 00:00:00.0,11403,PENDING
48494,2014-05-21 00:00:00.0,1917,COMPLETE
48495,2014-05-21 00:00:00.0,607,COMPLETE
48496,2014-05-21 00:00:00.0,11846,COMPLETE
48498,2014-05-21 00:00:00.0,11909,CLOSED
48499,2014-05-21 00:00:00.0,11368,PENDING
48503,2014-05-21 00:00:00.0,562,PENDING_PAYMENT
48511,2014-05-21 00:00:00.0,7762,PAYMENT_REVIEW
48512,2014-05-21 00:00:00.0,2742,PENDING
48514,2014-05-21 00:00:00.0,10606,COMPLETE
48515,2014-05-21 00:00:00.0,2611,PROCESSING
48518,2014-05-21 00:00:00.0,5937,COMPLETE
48521,2014-05-21 00:00:00.0,3580,CLOSED
48526,2014-05-21 00:00:00.0,7435,COMPLETE
48527,2014-05-21 00:00:00.0,6932,PENDING
48531,2014-05-21 00:00:00.0,1709,PENDING_PAYMENT
48539,2014-05-22 00:00:00.0,10407,COMPLETE
48546,2014-05-22 00:00:00.0,8142,COMPLETE
48547,2014-05-22 00:00:00.0,6042,CLOSED
48552,2014-05-22 00:00:00.0,4585,CANCELED
48555,2014-05-22 00:00:00.0,8826,PENDING
48557,2014-05-22 00:00:00.0,3537,CLOSED
48560,2014-05-22 00:00:00.0,6783,PENDING
48565,2014-05-22 00:00:00.0,3441,COMPLETE
48570,2014-05-22 00:00:00.0,11481,CLOSED
48572,2014-05-22 00:00:00.0,93,PROCESSING
48573,2014-05-22 00:00:00.0,11163,COMPLETE
48575,2014-05-22 00:00:00.0,1480,COMPLETE
48577,2014-05-22 00:00:00.0,3637,COMPLETE
48580,2014-05-22 00:00:00.0,5583,COMPLETE
48585,2014-05-22 00:00:00.0,5168,PENDING_PAYMENT
48590,2014-05-22 00:00:00.0,4426,PENDING_PAYMENT
48593,2014-05-22 00:00:00.0,11659,COMPLETE
48594,2014-05-22 00:00:00.0,11149,PROCESSING
48605,2014-05-23 00:00:00.0,8777,COMPLETE
48608,2014-05-23 00:00:00.0,4398,COMPLETE
