order_id,order_date,order_customer_id,order_status
26999,2014-01-09 00:00:00.0,7231,COMPLETE
27000,2014-01-09 00:00:00.0,7920,PROCESSING
27011,2014-01-09 00:00:00.0,9727,PENDING_PAYMENT
27015,2014-01-09 00:00:00.0,9639,CLOSED
27016,2014-01-09 00:00:00.0,11956,PENDING_PAYMENT
27018,2014-01-09 00:00:00.0,1202,COMPLETE
27019,2014-01-09 00:00:00.0,1195,COMPLETE
27022,2014-01-09 00:00:00.0,9039,COMPLETE
27023,2014-01-09 00:00:00.0,1894,ON_HOLD
27028,2014-01-09 00:00:00.0,9366,PENDING
27030,2014-01-09 00:00:00.0,6554,ON_HOLD
27036,2014-01-09 00:00:00.0,8193,PENDING
27039,2014-01-09 00:00:00.0,2134,PENDING_PAYMENT
27044,2014-01-09 00:00:00.0,5891,PENDING
27058,2014-01-09 00:00:00.0,7442,PENDING_PAYMENT
27059,2014-01-09 00:00:00.0,12177,COMPLETE
27066,2014-01-09 00:00:00.0,2994,CLOSED
27070,2014-01-09 00:00:00.0,3635,PENDING_PAYMENT
27072,2014-01-09 00:00:00.0,6345,COMPLETE
27078,2014-01-09 00:00:00.0,6961,PENDING_PAYMENT
27080,2014-01-09 00:00:00.0,3315,CLOSED
27082,2014-01-09 00:00:00.0,10340,COMPLETE
27084,2014-01-09 00:00:00.0,2938,PENDING
27089,2014-01-09 00:00:00.0,11478,COMPLETE
27090,2014-01-09 00:00:00.0,434,COMPLETE
27094,2014-01-09 00:00:00.0,1742,CLOSED
27098,2014-01-09 00:00:00.0,4356,PENDING_PAYMENT
27099,2014-01-09 00:00:00.0,6489,PENDING_PAYMENT
27102,2014-01-09 00:00:00.0,4741,ON_HOLD
27113,2014-01-09 00:00:00.0,8043,CLOSED
27117,2014-01-09 00:00:00.0,2479,PENDING_PAYMENT
27120,2014-01-09 00:00:00.0,6675,PENDING
27123,2014-01-09 00:00:00.0,10038,PENDING_PAYMENT
27124,2014-01-09 00:00:00.0,881,PENDING_PAYMENT
27125,2014-01-09 00:00:00.0,5189,COMPLETE
27130,2014-01-09 00:00:00.0,9717,PENDING_PAYMENT
27134,2014-01-09 00:00:00.0,9506,PROCESSING
27135,2014-01-09 00:00:00.0,7417,PROCESSING
27138,2014-01-09 00:00:00.0,6111,PROCESSING
27139,2014-01-09 00:00:00.0,2362,PROCESSING
27154,2014-01-10 00:00:00.0,5586,PENDING_PAYMENT
27158,2014-01-10 00:00:00.0,2330,COMPLETE
27160,2014-01-10 00:00:00.0,6251,ON_HOLD
27164,2014-01-10 00:00:00.0,12374,COMPLETE
27165,2014-01-10 00:00:00.0,11293,COMPLETE
27169,2014-01-10 00:00:00.0,7721,PENDING
27170,2014-01-10 00:00:00.0,5954,PENDING
27173,2014-01-10 00:00:00.0,2618,CLOSED
27181,2014-01-10 00:00:00.0,6091,COMPLETE
27185,2014-01-10 00:00:00.0,12430,PENDING_PAYMENT
27186,2014-01-10 00:00:00.0,6030,ON_HOLD
27188,2014-01-10 00:00:00.0,12389,COMPLETE
27189,2014-01-10 00:00:00.0,1233,PROCESSING
27190,2014-01-10 00:00:00.0,9833,PENDING_PAYMENT
27194,2014-01-10 00:00:00.0,4216,PROCESSING
27201,2014-01-10 00:00:00.0,5105,PROCESSING
27205,2014-01-10 00:00:00.0,5294,COMPLETE
27206,2014-01-10 00:00:00.0,9401,PENDING
27208,2014-01-10 00:00:00.0,1593,COMPLETE
27209,2014-01-10 00:00:00.0,6612,PENDING_PAYMENT
27215,2014-01-10 00:00:00.0,495,COMPLETE
27216,2014-01-10 00:00:00.0,1817,PROCESSING
27218,2014-01-10 00:00:00.0,433,COMPLETE
27220,2014-01-10 00:00:00.0,2011,CLOSED
27225,2014-01-10 00:00:00.0,11291,ON_HOLD
27226,2014-01-10 00:00:00.0,3764,COMPLETE
27229,2014-01-10 00:00:00.0,7369,CLOSED
27236,2014-01-10 00:00:00.0,4116,PENDING
27243,2014-01-10 00:00:00.0,435,PENDING
27244,2014-01-10 00:00:00.0,12230,COMPLETE
27245,2014-01-10 00:00:00.0,2157,PENDING
27248,2014-01-10 00:00:00.0,6119,PENDING
27249,2014-01-10 00:00:00.0,11344,PENDING_PAYMENT
27253,2014-01-10 00:00:00.0,3554,PENDING_PAYMENT
27254,2014-01-10 00:00:00.0,9691,COMPLETE
27257,2014-01-10 00:00:00.0,11072,COMPLETE
27264,2014-01-10 00:00:00.0,164,PROCESSING
27265,2014-01-10 00:00:00.0,1385,PROCESSING
27266,2014-01-10 00:00:00.0,3625,CLOSED
27268,2014-01-10 00:00:00.0,4335,PROCESSING
27271,2014-01-10 00:00:00.0,7428,SUSPECTED_FRAUD
27273,2014-01-10 00:00:00.0,12380,PENDING_PAYMENT
27280,2014-01-10 00:00:00.0,9151,PENDING_PAYMENT
27282,2014-01-10 00:00:00.0,4473,COMPLETE
27283,2014-01-10 00:00:00.0,7681,PENDING
27286,2014-01-10 00:00:00.0,3047,PROCESSING
27288,2014-01-10 00:00:00.0,11285,PENDING_PAYMENT
27291,2014-01-10 00:00:00.0,3572,COMPLETE
27293,2014-01-10 00:00:00.0,8698,PROCESSING
27294,2014-01-10 00:00:00.0,6685,PROCESSING
27306,2014-01-10 00:00:00.0,3740,CLOSED
27307,2014-01-10 00:00:00.0,685,PROCESSING
27308,2014-01-10 00:00:00.0,6566,COMPLETE
27309,2014-01-10 00:00:00.0,10829,COMPLETE
27313,2014-01-10 00:00:00.0,11045,PENDING_PAYMENT
27315,2014-01-10 00:00:00.0,1853,PENDING_PAYMENT
27322,2014-01-10 00:00:00.0,4797,SUSPECTED_FRAUD
27324,2014-01-10 00:00:00.0,3333,CLOSED
27330,2014-01-10 00:00:00.0,3640,PROCESSING
27338,2014-01-10 00:00:00.0,11908,PENDING_PAYMENT
27339,2014-01-10 00:00:00.0,122,COMPLETE
27340,2014-01-10 00:00:00.0,3071,COMPLETE
27341,2014-01-10 00:00:00.0,10598,PENDING_PAYMENT
27344,2014-01-11 00:00:00.0,7076,PENDING_PAYMENT
27345,2014-01-11 00:00:00.0,10536,CLOSED
27353,2014-01-11 00:00:00.0,333,COMPLETE
27354,2014-01-11 00:00:00.0,5154,PENDING_PAYMENT
27362,2014-01-11 00:00:00.0,3879,COMPLETE
27363,2014-01-11 00:00:00.0,10541,CLOSED
27364,2014-01-11 00:00:00.0,4628,COMPLETE
27365,2014-01-11 00:00:00.0,3325,CLOSED
27366,2014-01-11 00:00:00.0,10625,ON_HOLD
27369,2014-01-11 00:00:00.0,5322,PROCESSING
27371,2014-01-11 00:00:00.0,8014,PROCESSING
27373,2014-01-11 00:00:00.0,5418,ON_HOLD
27374,2014-01-11 00:00:00.0,8328,COMPLETE
27377,2014-01-11 00:00:00.0,8324,COMPLETE
27379,2014-01-11 00:00:00.0,9924,PAYMENT_REVIEW
27381,2014-01-11 00:00:00.0,558,PENDING
27382,2014-01-11 00:00:00.0,1046,PROCESSING
27383,2014-01-11 00:00:00.0,12147,COMPLETE
27385,2014-01-11 00:00:00.0,4759,PENDING
