order_id,order_date,order_customer_id,order_status
44593,2014-04-27 00:00:00.0,11090,PROCESSING
44594,2014-04-27 00:00:00.0,2946,PAYMENT_REVIEW
44595,2014-04-27 00:00:00.0,7673,COMPLETE
44596,2014-04-27 00:00:00.0,203,ON_HOLD
44599,2014-04-27 00:00:00.0,1326,ON_HOLD
44603,2014-04-27 00:00:00.0,1689,PENDING_PAYMENT
44606,2014-04-27 00:00:00.0,1868,CLOSED
44609,2014-04-27 00:00:00.0,8355,COMPLETE
44615,2014-04-27 00:00:00.0,9550,PENDING_PAYMENT
44623,2014-04-27 00:00:00.0,11573,PENDING_PAYMENT
44628,2014-04-27 00:00:00.0,5176,PENDING_PAYMENT
44629,2014-04-27 00:00:00.0,1145,PENDING_PAYMENT
44630,2014-04-27 00:00:00.0,2974,COMPLETE
44640,2014-04-27 00:00:00.0,7535,PENDING_PAYMENT
44643,2014-04-27 00:00:00.0,8522,CLOSED
44647,2014-04-27 00:00:00.0,10753,CANCELED
44653,2014-04-27 00:00:00.0,6460,PENDING_PAYMENT
44655,2014-04-27 00:00:00.0,4242,PROCESSING
44657,2014-04-27 00:00:00.0,1670,COMPLETE
44667,2014-04-27 00:00:00.0,9510,PENDING
44668,2014-04-27 00:00:00.0,1523,PROCESSING
44670,2014-04-27 00:00:00.0,7266,ON_HOLD
44674,2014-04-27 00:00:00.0,11490,COMPLETE
44675,2014-04-27 00:00:00.0,2368,COMPLETE
44677,2014-04-27 00:00:00.0,7272,PROCESSING
44679,2014-04-27 00:00:00.0,427,COMPLETE
44681,2014-04-27 00:00:00.0,1283,COMPLETE
44683,2014-04-27 00:00:00.0,5531,COMPLETE
44685,2014-04-27 00:00:00.0,8865,CLOSED
44686,2014-04-27 00:00:00.0,9902,COMPLETE
44690,2014-04-27 00:00:00.0,9941,COMPLETE
44693,2014-04-27 00:00:00.0,11874,COMPLETE
44698,2014-04-27 00:00:00.0,3906,COMPLETE
44702,2014-04-27 00:00:00.0,8367,PROCESSING
44708,2014-04-27 00:00:00.0,7455,PROCESSING
44709,2014-04-27 00:00:00.0,10900,COMPLETE
44713,2014-04-27 00:00:00.0,140,COMPLETE
44714,2014-04-27 00:00:00.0,12110,CLOSED
44715,2014-04-27 00:00:00.0,8984,SUSPECTED_FRAUD
44718,2014-04-27 00:00:00.0,5325,PENDING_PAYMENT
44719,2014-04-27 00:00:00.0,1986,PENDING_PAYMENT
44725,2014-04-27 00:00:00.0,8009,COMPLETE
44726,2014-04-27 00:00:00.0,11563,PROCESSING
44728,2014-04-27 00:00:00.0,5280,PENDING_PAYMENT
44731,2014-04-27 00:00:00.0,10263,COMPLETE
44734,2014-04-27 00:00:00.0,8105,PROCESSING
44740,2014-04-27 00:00:00.0,4724,CLOSED
44741,2014-04-27 00:00:00.0,8805,PENDING_PAYMENT
44743,2014-04-27 00:00:00.0,1360,PENDING_PAYMENT
44746,2014-04-27 00:00:00.0,6095,PROCESSING
44748,2014-04-28 00:00:00.0,10556,COMPLETE
44749,2014-04-28 00:00:00.0,1614,PROCESSING
44750,2014-04-28 00:00:00.0,5319,CLOSED
44752,2014-04-28 00:00:00.0,2245,COMPLETE
44753,2014-04-28 00:00:00.0,3752,COMPLETE
44755,2014-04-28 00:00:00.0,1489,COMPLETE
44756,2014-04-28 00:00:00.0,3390,PENDING
