order_id,order_date,order_customer_id,order_status
37785,2014-03-14 00:00:00.0,7018,COMPLETE
37788,2014-03-14 00:00:00.0,12101,PENDING_PAYMENT
37798,2014-03-14 00:00:00.0,10382,PENDING_PAYMENT
37800,2014-03-14 00:00:00.0,1025,CANCELED
37806,2014-03-14 00:00:00.0,10382,CLOSED
37812,2014-03-14 00:00:00.0,1162,COMPLETE
37815,2014-03-15 00:00:00.0,2097,COMPLETE
37816,2014-03-15 00:00:00.0,2948,CLOSED
37821,2014-03-15 00:00:00.0,7392,PENDING
37823,2014-03-15 00:00:00.0,1050,COMPLETE
37825,2014-03-15 00:00:00.0,3353,CLOSED
37826,2014-03-15 00:00:00.0,12271,PENDING_PAYMENT
37830,2014-03-15 00:00:00.0,8324,PENDING
37832,2014-03-15 00:00:00.0,6574,CLOSED
37833,2014-03-15 00:00:00.0,11133,ON_HOLD
37836,2014-03-15 00:00:00.0,1901,ON_HOLD
37848,2014-03-15 00:00:00.0,7894,SUSPECTED_FRAUD
37849,2014-03-15 00:00:00.0,6073,PENDING_PAYMENT
37850,2014-03-15 00:00:00.0,239,PROCESSING
37854,2014-03-15 00:00:00.0,14,COMPLETE
37860,2014-03-15 00:00:00.0,11805,CANCELED
37861,2014-03-15 00:00:00.0,11039,PENDING
37862,2014-03-15 00:00:00.0,11305,COMPLETE
37867,2014-03-15 00:00:00.0,11776,PENDING_PAYMENT
37868,2014-03-15 00:00:00.0,4494,COMPLETE
37877,2014-03-15 00:00:00.0,8282,CLOSED
37882,2014-03-15 00:00:00.0,11977,COMPLETE
37883,2014-03-15 00:00:00.0,8203,PENDING_PAYMENT
37884,2014-03-15 00:00:00.0,9093,ON_HOLD
37885,2014-03-15 00:00:00.0,1835,COMPLETE
37896,2014-03-15 00:00:00.0,7868,PENDING
37898,2014-03-15 00:00:00.0,10887,COMPLETE
37902,2014-03-15 00:00:00.0,9322,COMPLETE
37906,2014-03-15 00:00:00.0,5652,PROCESSING
37909,2014-03-15 00:00:00.0,2074,PENDING
37910,2014-03-15 00:00:00.0,9036,COMPLETE
37915,2014-03-15 00:00:00.0,5340,COMPLETE
37916,2014-03-15 00:00:00.0,7219,PENDING_PAYMENT
37917,2014-03-15 00:00:00.0,988,COMPLETE
37918,2014-03-15 00:00:00.0,8314,CLOSED
37919,2014-03-15 00:00:00.0,9058,COMPLETE
37920,2014-03-15 00:00:00.0,6192,PENDING_PAYMENT
37922,2014-03-15 00:00:00.0,8362,COMPLETE
37923,2014-03-15 00:00:00.0,1860,COMPLETE
37925,2014-03-15 00:00:00.0,4120,COMPLETE
37927,2014-03-15 00:00:00.0,7516,COMPLETE
37929,2014-03-15 00:00:00.0,1540,PROCESSING
37936,2014-03-15 00:00:00.0,4674,COMPLETE
37937,2014-03-15 00:00:00.0,9473,COMPLETE
37945,2014-03-15 00:00:00.0,9197,PENDING
37950,2014-03-15 00:00:00.0,830,PENDING
37951,2014-03-15 00:00:00.0,12330,COMPLETE
37956,2014-03-15 00:00:00.0,9535,CLOSED
37969,2014-03-15 00:00:00.0,4388,PENDING_PAYMENT
37972,2014-03-15 00:00:00.0,5294,PENDING_PAYMENT
37973,2014-03-15 00:00:00.0,5644,PENDING_PAYMENT
37977,2014-03-15 00:00:00.0,7986,CLOSED
37979,2014-03-15 00:00:00.0,7516,COMPLETE
37981,2014-03-15 00:00:00.0,10169,PENDING_PAYMENT
37982,2014-03-15 00:00:00.0,2816,CLOSED
37989,2014-03-15 00:00:00.0,6121,COMPLETE
37992,2014-03-15 00:00:00.0,9881,COMPLETE
