order_id,order_date,order_customer_id,order_status
23911,2013-12-20 00:00:00.0,6272,COMPLETE
23912,2013-12-20 00:00:00.0,5882,COMPLETE
23913,2013-12-20 00:00:00.0,4770,PENDING_PAYMENT
23914,2013-12-20 00:00:00.0,10280,ON_HOLD
23920,2013-12-20 00:00:00.0,3590,COMPLETE
23921,2013-12-20 00:00:00.0,3013,COMPLETE
23929,2013-12-20 00:00:00.0,11560,SUSPECTED_FRAUD
23933,2013-12-20 00:00:00.0,11059,COMPLETE
23935,2013-12-20 00:00:00.0,11492,PENDING_PAYMENT
23936,2013-12-20 00:00:00.0,2148,CANCELED
23939,2013-12-20 00:00:00.0,11154,ON_HOLD
23941,2013-12-20 00:00:00.0,3289,PENDING
23942,2013-12-20 00:00:00.0,3952,PROCESSING
23943,2013-12-20 00:00:00.0,10730,COMPLETE
23949,2013-12-20 00:00:00.0,2229,COMPLETE
23950,2013-12-20 00:00:00.0,8990,COMPLETE
23952,2013-12-20 00:00:00.0,8027,PENDING_PAYMENT
23954,2013-12-20 00:00:00.0,7038,CLOSED
23955,2013-12-20 00:00:00.0,2198,PROCESSING
23957,2013-12-20 00:00:00.0,6168,PENDING_PAYMENT
23962,2013-12-21 00:00:00.0,8226,PENDING_PAYMENT
23963,2013-12-21 00:00:00.0,462,PENDING_PAYMENT
23965,2013-12-21 00:00:00.0,7893,COMPLETE
23967,2013-12-21 00:00:00.0,1383,PROCESSING
23968,2013-12-21 00:00:00.0,5135,COMPLETE
23974,2013-12-21 00:00:00.0,8749,PROCESSING
23977,2013-12-21 00:00:00.0,9746,ON_HOLD
23981,2013-12-21 00:00:00.0,686,PENDING_PAYMENT
23987,2013-12-21 00:00:00.0,1018,PENDING_PAYMENT
23988,2013-12-21 00:00:00.0,5692,PROCESSING
23993,2013-12-21 00:00:00.0,8226,COMPLETE
23995,2013-12-21 00:00:00.0,7564,PENDING
23998,2013-12-21 00:00:00.0,10349,PROCESSING
24002,2013-12-21 00:00:00.0,9804,CLOSED
24008,2013-12-21 00:00:00.0,8526,CANCELED
24012,2013-12-21 00:00:00.0,2519,PROCESSING
24013,2013-12-21 00:00:00.0,10826,COMPLETE
24017,2013-12-21 00:00:00.0,5156,PENDING_PAYMENT
24018,2013-12-21 00:00:00.0,9490,PROCESSING
24020,2013-12-21 00:00:00.0,9280,PENDING_PAYMENT
24023,2013-12-21 00:00:00.0,6319,ON_HOLD
24024,2013-12-21 00:00:00.0,3770,COMPLETE
24027,2013-12-21 00:00:00.0,11710,COMPLETE
24031,2013-12-21 00:00:00.0,5650,COMPLETE
24034,2013-12-21 00:00:00.0,12264,ON_HOLD
24036,2013-12-21 00:00:00.0,7008,PENDING_PAYMENT
24045,2013-12-21 00:00:00.0,12214,PROCESSING
24047,2013-12-21 00:00:00.0,10620,PENDING_PAYMENT
24048,2013-12-21 00:00:00.0,11283,CLOSED
24050,2013-12-21 00:00:00.0,7141,ON_HOLD
24054,2013-12-21 00:00:00.0,1875,COMPLETE
24055,2013-12-21 00:00:00.0,7502,PENDING_PAYMENT
24058,2013-12-21 00:00:00.0,6297,PENDING_PAYMENT
24063,2013-12-21 00:00:00.0,8358,COMPLETE
24066,2013-12-21 00:00:00.0,6255,COMPLETE
24067,2013-12-21 00:00:00.0,3397,PENDING
24068,2013-12-21 00:00:00.0,7786,PROCESSING
24069,2013-12-21 00:00:00.0,6230,PROCESSING
24081,2013-12-21 00:00:00.0,12232,PENDING_PAYMENT
24082,2013-12-21 00:00:00.0,1236,SUSPECTED_FRAUD
24084,2013-12-21 00:00:00.0,5757,CLOSED
24085,2013-12-21 00:00:00.0,537,PENDING
24088,2013-12-21 00:00:00.0,10412,COMPLETE
24090,2013-12-21 00:00:00.0,11225,COMPLETE
24094,2013-12-21 00:00:00.0,5444,PENDING_PAYMENT
24095,2013-12-21 00:00:00.0,6601,CLOSED
24096,2013-12-21 00:00:00.0,10305,COMPLETE
24100,2013-12-21 00:00:00.0,5230,PROCESSING
24102,2013-12-21 00:00:00.0,6100,PENDING_PAYMENT
24106,2013-12-21 00:00:00.0,2101,PENDING
24110,2013-12-21 00:00:00.0,2049,PENDING
24112,2013-12-21 00:00:00.0,2372,PENDING_PAYMENT
24116,2013-12-21 00:00:00.0,2200,CLOSED
24117,2013-12-21 00:00:00.0,9129,COMPLETE
24120,2013-12-21 00:00:00.0,5402,ON_HOLD
24122,2013-12-21 00:00:00.0,6464,PENDING_PAYMENT
24123,2013-12-21 00:00:00.0,3232,PENDING_PAYMENT
24133,2013-12-21 00:00:00.0,5875,COMPLETE
24136,2013-12-21 00:00:00.0,10457,COMPLETE
24137,2013-12-21 00:00:00.0,4227,CLOSED
24150,2013-12-22 00:00:00.0,3591,PENDING
24159,2013-12-22 00:00:00.0,6119,COMPLETE
24162,2013-12-22 00:00:00.0,11895,PENDING
24175,2013-12-22 00:00:00.0,8355,PENDING_PAYMENT
24176,2013-12-22 00:00:00.0,7200,PENDING
24179,2013-12-22 00:00:00.0,1663,PENDING_PAYMENT
24181,2013-12-22 00:00:00.0,8648,COMPLETE
24185,2013-12-22 00:00:00.0,9098,COMPLETE
24188,2013-12-22 00:00:00.0,4517,COMPLETE
24189,2013-12-22 00:00:00.0,6295,CLOSED
24191,2013-12-22 00:00:00.0,10642,ON_HOLD
24192,2013-12-22 00:00:00.0,7882,CLOSED
24193,2013-12-22 00:00:00.0,11696,PENDING_PAYMENT
24196,2013-12-22 00:00:00.0,11978,PENDING_PAYMENT
24197,2013-12-22 00:00:00.0,5887,PENDING
24200,2013-12-22 00:00:00.0,2629,PENDING_PAYMENT
24201,2013-12-22 00:00:00.0,2327,PROCESSING
24208,2013-12-22 00:00:00.0,101,COMPLETE
24209,2013-12-22 00:00:00.0,10098,PENDING
24210,2013-12-22 00:00:00.0,3935,COMPLETE
24214,2013-12-22 00:00:00.0,4650,CLOSED
24215,2013-12-22 00:00:00.0,3247,ON_HOLD
24216,2013-12-22 00:00:00.0,6163,COMPLETE
24218,2013-12-22 00:00:00.0,11775,PROCESSING
24222,2013-12-22 00:00:00.0,9946,PENDING_PAYMENT
24224,2013-12-22 00:00:00.0,693,CLOSED
